# AnimalTesting.txt
#
# year: Year of GSS survey (1993,2000)
# response: Respondent's response to question "It is OK to perform tests on animals in order to save humans."
#
year response
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
1993 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
2000 Neither
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
1993 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
2000 Disagree
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
1993 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
2000 StrDis
